"","Pseudomonas.1","Cellvibrio","Pseudomonas.2","Lacunisphaera","Asticcacaulis","Cohnella","Taibaiella","Xylophilus","Leadbetterella","Shinella","Stenotrophomonas","Pleomorphomonas","Bordetella","Nubsella","Achromobacter","Azonexus","Martelella","Youhaiella","Bosea","Pseudaminobacter","Methylophilus","Pseudomonas","Kaistia","Dysgonomonas","Neorhizobium","Devosia","Rhodopseudomonas","Mesorhizobium","Afipia","Microbacterium","Dokdonella","Pigmentiphaga","Christensenellaceae R-7 group","Pusillimonas","Parapedobacter","Kurthia","Terrimonas","Sphingopyxis","Ellin6055","Phenylobacterium","Flavobacterium","Succinivibrionaceae UCG-001","Rummeliibacillus","Kosakonia","Enterococcus","Herbaspirillum","Succinivibrionaceae UCG-002","Prevotella","Eoetvoesia","Fibrobacter","Solibacillus","Cellulomonas","Succiniclasticum","Rikenellaceae RC9 gut group","Klebsiella","Acinetobacter","Peptoclostridium","Weissella","Bacillus","Sporosarcina","Sphingobacterium","Saccharofermentans","Rhodococcus","Prevotella_7","Pseudobutyrivibrio","Orrella","Oligotropha","Aerococcus","Alcaligenes","Lactococcus","Caryophanon","Nocardioides","Sphingomonas","Chishuiella","Staphylococcus","Brachybacterium","probable genus 10","Butyrivibrio","Prevotellaceae YAB2003 group","Oceanobacillus","Lachnospiraceae UCG-006","Providencia","NK4A214 group","Moheibacter","Prevotella_9","Thermomonas","Ruminobacter","Nocardiopsis","Lachnospiraceae NK3A20 group","Prevotellaceae UCG-003","Lachnospiraceae XPB1014 group","Methanobrevibacter","Anaerovorax","[Eubacterium] ruminantium group","CPla-4 termite group","SP3-e08","Trabulsiella","Flexilinea","Brevundimonas","Luteimonas","Prevotellaceae UCG-001","Streptomyces","Sharpea","Megasphaera","[Eubacterium] ventriosum group","Faecalibacterium","Plot4-2H12","Lysobacter","Clostridium sensu stricto 1","Raoultibacter","UCG-004","Candidatus Methanomethylophilus","Porphyromonas","Cloacibacterium","Desulfovibrio","Acetitomaculum","Anaeroplasma","Oscillibacter","Treponema","Lachnospiraceae AC2044 group","Lachnospiraceae ND3007 group","UCG-001","Lachnospiraceae UCG-009","Mogibacterium","UCG-002","Oribacterium","Succinimonas","Allobaculum","Advenella","Coprococcus","Paenibacillus","Prevotellaceae NK3B31 group","[Eubacterium] xylanophilum group","Pajaroellobacter","Vulgatibacter","Enterorhabdus","Sutterella","Syntrophococcus","Blautia","Lachnospiraceae UCG-001","Erysipelotrichaceae UCG-009","UCG-005","Prevotellaceae Ga6A1 group","Acholeplasma","Papillibacter","Ruminococcus","Psychrobacter","Candidatus Udaeobacter","Synergistes","Atlantibacter","Acidothermus","Elusimicrobium","Mailhella","[Anaerorhabdus] furcosa group","Tyzzerella","Shuttleworthia","[Ruminococcus] gauvreauii group","Termite Treponema cluster","Endomicrobium","Candidatus Saccharimonas","Lachnospira","Prevotellaceae UCG-004"
"3G_D_3",0.63186032273582,0.000688765469891109,0.348679319543447,6.55967114182009e-05,7.65294966545677e-05,4.37311409454673e-05,7.65294966545677e-05,0,0,0.00027331963090917,0.00648314164516552,0,0.00377181090654655,0.00180390956400052,0.00179297677876416,0,0,0,0.00259107010101894,0.00120260637600035,0,0,0.000142126208072769,0,0,0,0,0,0,0.000218655704727336,0,0,9.83950671273014e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18655704727336e-05,0,0,0,0,0,0,0,0,0,2.18655704727336e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18655704727336e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18655704727336e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3G_D_4",0.794080733568977,0.00120383177091338,0.162555709236207,0.000217714256441781,0.000307361303211926,0,0.0109497464269248,0,0,0.00017929409354029,0.00824752830285334,0,0.00671072178679371,0.00536601608524153,0.00258695763536704,0,0,0,0.00448235233850725,0.00106295784027458,0,0,0.000781209978996978,0.000115260488704472,0,0,0.000166487372573126,0,0,0.000320168024179089,0,0,2.56134419343271e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12268838686543e-05,0,0,7.68403258029814e-05,0,0,0,0.000166487372573126,3.84201629014907e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84201629014907e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3G_D_5",0.803117708894188,0.00149988462425967,0.171204779119555,0.000192292900546112,0,0.000166653847139964,0.00715329590031536,0,0,0,0.00448683434607594,0,0.00320488167576853,0.00235879291336564,0.000987103556136707,0,0,0,0.00157680178447812,0.00126913314360434,0,0,0.00021793195395226,0,0,0,0,0,0,0.000102556213624593,0,0,0.000282029587467631,0,0,0.000923005922621337,0,0,0,0,0,0,0.000179473373843038,0.000179473373843038,0.000128195267030741,0,0,0.000205112427249186,0,0,0,0,0,5.12781068122965e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12781068122965e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12781068122965e-05,0,0,3.84585801092224e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56390534061482e-05
"3G_D_6",0.733530607364897,0.00127032520325203,0.242378048780488,0.000149450023912004,0.000538020086083214,0.000134505021520803,0,0,0,0.000164395026303204,0.00526064084170253,0,0.00297405547584888,0.00511119081779053,0.00269010043041607,0,0,0,0.00249581539933046,0.00141977522716404,0,0,0.000149450023912004,0,0,0,0,0,0,0.00079208512673362,0,0,0.000418460066953611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134505021520803,0,0,0.000104615016738403,0,0,2.98900047824008e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98900047824008e-05,0,0,0,0,4.48350071736012e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3G_E_1",0.595492103336471,0.00392218387197992,0.3828574416902,0.000418366279677858,0.000679845204476519,0,0,0,0,0,0.0047066206463759,0,0.0032423386675034,0.00125509883903357,0.00109821148415438,0,0,0,0.00151657776383224,0,0,0,0.000993619914234913,0,0,0,0,0,0,0,0,0,0.00104591569919465,0,0,0.000313774709758393,0,0,0,0,0,0,0,0.000156887354879197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000261478924798661,0.000261478924798661,0,0,0,0,0,0,0,0,0,0,0,0,0.000209183139838929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209183139838929,0.000209183139838929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104591569919464,0,0,0,0,0,0,0,0,0,0,0,0,0
"3G_E_2",0.681433590420556,0.00186059081554165,0.292081574953745,0.000810760243643848,0.000394985759723926,0.000187098517763965,0.000280647776645947,7.27605346859863e-05,0.00010394362097998,0.000343013949233936,0.00687067334677671,0,0.00411616739080723,0.00398104068353325,0.00240109764463755,0,0,0,0.00324304097457539,0.000457351932311914,0,0,0.000311830862939941,8.31548967839844e-05,0,0,0,0,0,7.27605346859863e-05,0,0,6.23661725879883e-05,0,0,0,0,0,0,0,3.11830862939941e-05,0,0.000405380121821924,0,0.000145521069371973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07887241959961e-05,0,6.23661725879883e-05,0,0,0,0,3.11830862939941e-05,2.07887241959961e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07887241959961e-05,2.07887241959961e-05,0,0,0,0,0,0,0,0,0,0,0
"3G_E_3",0.592436165860467,0.000705925765488252,0.384031638309308,6.41750695898411e-05,0.000132361081029047,0,0.000112306371782222,0,0,0.00030884252240111,0.00735606735173553,0,0.00385451511723983,0.00147201565871698,0.00147602660056634,0,0,0,0.00437192661580792,0.0014238843565246,0,0.00168860651858269,0.000280765929455555,2.00547092468253e-05,0,0,0,0,0,0.000124339197330317,0,0,2.80765929455555e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01094184936507e-05,0,2.40656510961904e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60437673974603e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02188369873014e-06,0,0,0,0,0,0,0,0,0,0
"3G_E_4",0.810281040212025,0.00153368042943052,0.135313664554493,0.000282520079105622,0.00029597341620589,0,0.0202069123246021,4.03600113008032e-05,0.000107626696802142,0.000269066742005354,0.00909445587978098,6.72666855013386e-05,0.0071706286744427,0.00575802827891459,0.00378038772517523,0,0,0.000134533371002677,0.0025830407232514,0.000820653563116331,0,0,0.00094173359701874,0.000349786764606961,0,0,9.4173359701874e-05,0,0,0.000309426753306158,0.000188346719403748,0,6.72666855013386e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72666855013386e-05,0,0,0,0,0,0,0,0.000147986708102945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3G_E_5",0.81037619686472,0.000514582912171724,0.148696083656479,0,0.000330803300681822,0,0.0145553452300002,0,0,0.000477826989873743,0.00755334203223494,0,0.00580743572308088,0.0027934500946465,0.00299560766728539,0,0,0.000367559222979803,0.00246264679396468,0.000808630290555566,0,0,0.000900520096300516,0.000165401650340911,0,0,0,0,0,0.000349181261830813,0,0,0.000330803300681822,0,0,9.18898057449507e-05,0,0,0,0,0,0,0,0.000110267766893941,0,0,0,7.35118445959605e-05,0,0,0,0,0,0,0,9.18898057449507e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3G_E_6",0.716317026525935,0.000905122702521205,0.250704389845107,0.000102191272865297,0.000175185039197653,0,8.75925195988263e-05,0,0,0.000175185039197653,0.0134454517584198,0,0.00249638680856655,0.00407305216134542,0.00200002919750653,0,0,0,0.00303654067942598,0.00236499802916831,0,0.000788332676389436,0.000204382545730595,7.29937663323552e-05,0,0,8.75925195988263e-05,0,0,0.000510956364326487,0.000715338910057081,0,0.000321172571862363,0,0,0,0,0,0,0,0,0,0,8.75925195988263e-05,0,0,0,0.000233580052263537,0,0,0,0,0,0,0,0,0,0,0,0.00014598753266471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014598753266471,0,0,0,0,0,0,0,0,0,0,0,0,2.91975065329421e-05,0,2.91975065329421e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91975065329421e-05,2.91975065329421e-05,0,0,0,0,0,0,0,0
"7C_A_3",0.00367272532303898,0.464800814969707,0.00104552034743445,0.338292852930138,0.0327060211248727,0.000268082140367809,0.0762693689346416,0.02348399549622,0.0189265991099673,0.0121977373867353,0,0.001956999624685,0.000134041070183904,0,0,0.00571014958983432,0.000428931424588494,0.0036459171090022,0.000536164280735617,0.000965095705324111,0.00032169856844137,0,0.000777438207066645,0.000536164280735617,0,0,0.00061658892284596,0.00139402712991261,0,0,0.0011259449895448,0,0,0,0,0,0.000268082140367809,8.04246421103426e-05,0,5.36164280735617e-05,0,0,0,0,0,0,8.04246421103426e-05,0.000241273926331028,0.000160849284220685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36164280735617e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7C_A_4",0.00648006041560087,0.529245535823041,0.00158347340982728,0.301517698360496,0.0280152987892519,0.000803917269604619,0.0613169626543887,0.0170771516967527,0.0188555141416356,0.0112792029038466,0,0.00165655679797315,0,0,0,0.00433628102998855,0,0.00294769665521694,0.000682111622694828,0,0.000438500328875247,0.00026797242320154,0.000779556140222661,0.000121805646909791,0.000414139199493289,0,0.000511583717021121,0.0010475285634242,0,0,0.000706472752076786,0.000316694681965456,0,0,0,7.30833881458744e-05,0.000170527905673707,0,0,0.000243611293819581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7C_A_5",0.00617248005590171,0.457899027543236,0.00131019623828102,0.380946835148198,0.0307750538636231,0.000174692831770803,0.0618121469749025,0.0147906597565947,0.0157805858032959,0.00981191405112677,0,0.00107727246258662,0,0,0.000145577359809003,0.00317358644383625,0,0.00264950794852385,0.000786117742968614,0,0.000757002271006813,0.000378501135503407,0.000989926046701217,0.000320270191579806,0.000349385663541606,0.000291154719618005,0.000349385663541606,0.000989926046701217,0,0,0.000611424911197811,0,0,0,0,0,0.000116461887847202,0,0,0.000465847551388808,0,8.73464158854015e-05,0,0,0,0,0,0.000145577359809003,0.000262039247656205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7C_A_6",0.00214091707940566,0.457804761143953,0.00054321776641636,0.394120466528199,0.0266176705544017,0,0.0463652340629494,0.0143792938169037,0.0219204345742131,0.0102891835756511,0,0.00172551525802844,0,0,0,0.00306758268093945,0,0.00437769611759067,0.000415401821377217,0,0.000607125738935932,0,0.00137402140917079,0.000319539862597859,0.000479309793896789,0.000447355807637003,0.000383447835117431,0.000926665601533791,0,0,0.00108643553283272,0.000191723917558715,0,0,0,0,0.000319539862597859,6.39079725195718e-05,0,0.00015976993129893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7C_A_7",0.00228738498581133,0.368595751999312,0.000601943417318772,0.476721988133116,0.0350331068879525,0.000189182216871614,0.0447845902485166,0.017163986585261,0.0197265457047038,0.00813483532547941,0,0.00159944965173274,0,0,0.000206380600223579,0.00254536073609081,0,0.00429959583799123,0.000361166050391263,0.000429959583799123,0.000189182216871614,0.000326769283687333,0.00111789491787772,0.000309570900335368,0.000292372516983404,0.000584745033966807,0.000429959583799123,0.000928712701006105,0,0,0.000670736950726632,0.000137587066815719,0,0,0,0,0.000120388683463754,0,0,0.000292372516983404,0,0,0,0,0,0,0,0,0,0,0,8.59919167598246e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7C_B_2",0.00522948066580217,0.411130715758594,0.00208328904572607,0.475903998639485,0.0175378924767756,0.000382644926766013,0.0223209540613507,0.0209816968176697,0.0268064029251079,0.00573967390149019,0,0.00119045088327204,0,0,0,0.00284857889925809,0,0.00231712761208308,0.000403902978253013,0.000212580514870007,0.000488935184201016,0,0.000488935184201016,0,0,0.000318870772305011,0.000191322463383006,0.000573967390149019,0,0,0,0,0,0,0,0,0.000127548308922004,0,0,0.000127548308922004,0,0,0,0,0,0,0.000127548308922004,0,0,0,0,0,0.000127548308922004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7C_B_3",0.00265484734627759,0.402209372961055,0.000854950840326681,0.479087452471483,0.0145791616982024,0.000607465070758431,0.0358629378810718,0.0141741849843634,0.029405809165973,0.00573717011271852,0,0.00119243143519248,0,0,0,0.002969829234819,0,0.00272234346525075,0.000382478007514568,0,0.000539968951785272,0.000179989650595091,0.000877449546651068,0.000157490944270704,0.000224987063243863,0.0004949715391365,0.000112493531621932,0.000877449546651068,0,0,0.000112493531621932,0,0,0,0,0,0.000179989650595091,6.7496118973159e-05,0,8.99948252975454e-05,0,0,0,0,0,0,0.000112493531621932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.99948252975454e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7496118973159e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7C_B_4",0.00447863618304619,0.393469859500849,0.00155307545057247,0.474663199335428,0.0136887347852783,0.000433416404810922,0.0399104272763391,0.0232238956911186,0.0258966301874526,0.00592335753241593,0,0.00169754758550944,0,0,0,0.00238379022646007,0,0.00335897713728465,0,0.000361180337342435,0.000252826236139705,0,0.00111965904576155,0.000144472134936974,0.000361180337342435,0.000650124607216383,0.000361180337342435,0.00137248528190125,0,0,0.000216708202405461,0,0,0,0,0,0.000216708202405461,0,0,0,0,0.000288944269873948,0,0,0,0,0,0.000144472134936974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7C_B_5",0.00338178018428802,0.333884297520661,0.000664956777809442,0.549102308349957,0.00887242329248599,0.000322979006364586,0.0262182958107723,0.0342167759095659,0.0251353662011969,0.00343877647952883,0,0.00195687280326779,0,0,5.69962952408093e-05,0.00440771349862259,0.000170988885722428,0.00224185427947183,0.000588961717488363,0.000113992590481619,0.000322979006364586,0,0.000721953073050252,0.000227985180963237,0,0.000208986415882968,0,0.000531965422247554,0,0,3.79975301605396e-05,5.69962952408093e-05,0,0,0,0,0,7.59950603210791e-05,0,0,0,5.69962952408093e-05,0,0,0,0,0,0,7.59950603210791e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69962952408093e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7C_B_6",0.0019419115163796,0.355918608578183,0.0004854778790949,0.549455420466059,0.00939294157379264,0.000886524822695035,0.0247593718338399,0.0178571428571429,0.0219731509625127,0.00382049983113813,0,0.00154086457277947,0,0,0,0.00284954407294833,0,0.00367274569402229,0.000189969604863222,0,4.22154677473826e-05,0,0.000464370145221209,0.000147754137115839,0,0.000232185072610605,0.000358831475852752,0.000569908814589666,0,0,0.000337723741979061,8.44309354947653e-05,0,0,0,0,6.3323201621074e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7C_B_7",0.00170657289134819,0.224776335522573,0,0.59262036510317,0.01634172829291,0.000258571650204272,0.0393287479960697,0.0446553239902777,0.0377773180948441,0.00703314888555619,0,0.00224957335677716,0,0,0,0.0146610125665822,0,0.00729172053576046,0.00054300046542897,0,0.000206857320163417,0,0.00054300046542897,0.000155142990122563,0.000413714640326835,0.000336143145265553,0.000775714950612815,0.00160314423126648,0,0,0.000129285825102136,0.00018100015514299,0,0,0,0,0.000103428660081709,0,0,0.000232714485183844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7C_C_2",0.00492899420237157,0.33402016039432,0.000848433428277074,0.449124295497243,0.0354119952326122,0.00175746924428822,0.0649051572631962,0.0490273316768681,0.0224834858493425,0.0116558592408541,4.04015918227178e-05,0.00458558067187847,0,0,0,0.00466638385552391,0.00125244934650425,0.00131305173423833,0.00117164616285882,0.000868634224188433,0.000787831040542997,0,0.00141405571379512,0.00131305173423833,0,0,0.000868634224188433,0.00115144536694746,0,0,0.000989838999656587,0.000101003979556795,0,0,0,0,0.000525220693695332,0,0,0.00018180716320223,0,0,0,0,0,0,0.000121204775468153,0.000242409550936307,0.000262610346847666,0.000121204775468153,0,0,0,0,0,0,0,0,0,0,0,4.04015918227178e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04015918227178e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04015918227178e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7C_C_3",0.00428988361053483,0.292028552340096,0.00109005239284082,0.465839164527585,0.0719434579274939,0.00179331200112522,0.0610780969795,0.0439537255177749,0.0211329512289462,0.00886107106438342,0,0.00502830619923345,0,0,0,0.00622384753331692,0.000632933647455958,0.00203945286402475,0.000949400471183938,0.000492281725799079,0.000808748549527058,0,0.000843911529941278,0.0010548894124266,0,0,0.00116037835366926,0.00116037835366926,0,0,0.00165266007946834,0.0001758149020711,0,0.0001758149020711,0,0,0.000281303843313759,0,0,0.000421955764970639,0,0,0,0,0,0,0.000210977882485319,0,0,0.00010548894124266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7C_C_4",0.00458238452672121,0.438418936774339,0.000927722020747238,0.467684349610638,0.0160805150262855,0.000365466250597397,0.0259481037924152,0.0168957858930027,0.0103173933822496,0.00463861010373619,0,0.0024739253886593,0,0,0,0.0010682859632847,0.000281127885074921,0.000899609232239746,0.000646594135672317,0,0,0.000365466250597397,0.000449804616119873,0.000337353462089905,0,0,0.000562255770149841,0.000393579039104889,0,0,0.000393579039104889,0.000196789519552444,0,0,0,0,8.43383655224762e-05,0,0,0.00014056394253746,0,0.00014056394253746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
